#Date	Searchkey	searchvalue	newkey	newvalue	Objekts found	Changset-Nr	Errorlog
2010-10-11 16:03:26	shop	mobile	shop	mobile_phone			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:27	shop	motorbike	shop	motorcycle			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:28	shop	pets	shop	pet	2	6011992	
2010-10-11 16:03:31	shop	sex	shop	erotic	1	6011993	
2010-10-11 16:03:33	shop	shopping center	shop	mall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-11 16:03:33	shop	shopping_center	shop	mall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-12 13:18:44	biergarten	yes	beer_garden	yes	191	6019838	
2010-10-18 18:46:37	addr:city	Frankfurt am Main - Germany	addr:city	Frankfurt	
2010-10-18 18:46:45	addr:city	Frankfurt am Main - Germany	addr:city	Frankfurt			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:46	addr:city	Muenchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:47	addr:city	münchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:49	addr:city	Munchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:50	addr:city	munich	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:51	addr:city	Munich	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:52	addr:country	de	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:53	addr:country	deutschland	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:53	addr:country	Deutschland	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:55	addr:country	Germany	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:56	addr:interpolation	uneven	addr:interpolation	odd			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:57	amanety	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:58	amanity	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:46:59	Amenity	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:00	amenity	barbecue	amenity	bbq			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:01	amenity	barbeque	amenity	bbq			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:02	amenity	church hall	amenity	church_hall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:03	amenity	grave yard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:04	amenity	grave-yard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:05	amenity	graveyard	amenity	grave_yard	1	ate you	
2010-10-18 18:47:07	amenity	hotel	tourism	hotel	1	ate you	
2010-10-18 18:47:09	amenity	Hotel	tourism	hotel			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:10	amenity	Kindergarten	amenity	kindergarten	2	ate you	
2010-10-18 18:47:13	amenity	motel	tourism	motel			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:15	amenity	nursing home	amenity	nursing_home			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:16	amenity	place_of_worhship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:17	amenity	place _of_worship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:18	amenity	place_of _worship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:19	amenity	postbox	amenity	post_box			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:20	amenity	supermarket	shop	supermarket	12	ate you	
2010-10-18 18:47:26	bicycles	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:27	bicylce	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:28	bicyle	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:29	brewery	Augustiner Bräu	brewery	Augustiner			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:30	brewery	Augustiner-Bräu	brewery	Augustiner			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:31	maxspeed	20mph	maxspeed	20 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:33	maxspeed	30mph	maxspeed	30 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
